"Cluster","Silo","ID","D0","D3","D5","D7","D9","D11","D13"
3,"3","CHOYP_PAN2.1.1.m.44693",23.562,41.5818,95.46415,47.2394,53.1107,39.1313,67.93225
3,"3","CHOYP_PCKG.1.2.m.43785",116.0113,97.49695,96.5534,95.32455,86.96695,102.7659,143.6275
2,"3","CHOYP_PGM1.1.1.m.38482",29.7856,22.95535,34.65685,29.35545,35.69905,23.8165,30.3126
5,"3","CHOYP_PHUM_PHUM289860.1.1.m.44779",190.77385,187.8745,198.82895,214.75525,206.31775,199.0615,270.1265
2,"3","CHOYP_PPP1R7.1.1.m.37778",26.45515,20.9811,31.69095,27.0205,33.66995,33.98275,26.8493
2,"3","CHOYP_PRKCSH.1.1.m.28109",16.71965,24.0675,39.34775,50.9007,20.6895,35.21065,26.1998
7,"3","CHOYP_PROM1.3.3.m.58805",116.2719,112.0302,132.9079,136.13525,126.6556,201.35785,181.59165
54,"3","CHOYP_PRP6.2.2.m.34365",111.52565,126.77505,137.33525,143.5327,0.1,0.1,0.1
4,"3","CHOYP_PSA.1.1.m.27259",57.84705,59.7481,65.411,67.42915,65.0744,70.19065,68.08925
4,"3","CHOYP_PSMD6.1.1.m.60839",32.83175,38.21305,39.7854,43.3425,45.2275,19.41025,47.21785
4,"3","CHOYP_QCR2.1.1.m.35612",37.38395,41.48555,32.01025,48.4139,44.171,37.1268,37.5945
1,"3","CHOYP_QCR2.1.1.m.35613",159.7045,152.2317,122.26445,113.81925,127.8155,96.8592,124.92895
4,"3","CHOYP_RBBP4.1.1.m.62913",58.5008,53.9678,68.74675,66.2882,48.71055,66.7187,61.144
4,"3","CHOYP_RHO.1.1.m.2313",20.0544,38.67285,22.2828,38.12675,32.3051,9.5672,34.28275
30,"3","CHOYP_RL10A.1.2.m.7633",94.4408,108.2056,61.8349,36.3662,65.2041,27.9131,115.24625
4,"3","CHOYP_RL18A.6.8.m.61646",42.80165,46.4227,80.54005,32.1935,42.006,78.7526,28.50455
3,"3","CHOYP_RL23.1.11.m.2901",81.55875,85.11535,102.108,90.15615,94.14465,170.37415,85.72185
3,"3","CHOYP_RL40.1.7.m.3623",47.9366,54.8355,60.98365,57.99055,94.9503,58.8634,63.61495
4,"3","CHOYP_RL8.10.10.m.65636",0.1,34.99265,65.5976,74.9791,67.1148,0.1,0.1
7,"3","CHOYP_RLA0.3.7.m.42196",123.0933,128.76855,143.35265,150.5863,160.73135,190.0339,147.1022
5,"3","CHOYP_RLA1.3.12.m.12071",197.80375,214.37745,168.05425,202.0523,192.8536,253.2755,223.275
56,"3","CHOYP_RLA1.5.12.m.15482",0.1,0.1,204.6253,112.90785,123.0219,0.1,0.1
57,"3","CHOYP_RN45S.2.5.m.14111",27.0067,0.1,29.1316,57.6706,30.9671,126.61055,71.40255
1,"3","CHOYP_RS16.1.5.m.29365",105.67295,108.8224,106.0071,93.03275,123.3088,123.0374,111.29
7,"3","CHOYP_RS23.1.9.m.12948",143.2631,125.7829,216.5887,158.9832,143.88085,145.7166,207.1506
22,"3","CHOYP_RS3A.4.15.m.15367",136.9162,137.98365,88.8072,97.0305,87.3261,172.1084,25.15805
3,"3","CHOYP_RS4.3.11.m.15465",9.84135,31.0485,34.3459,71.0229,46.8738,94.25635,55.53835
14,"3","CHOYP_RS5.1.2.m.146",97.63145,112.8553,208.83265,141.9722,120.99615,189.19215,294.8516
4,"3","CHOYP_RS6.10.12.m.44863",46.4308,49.3528,74.61725,75.1435,64.32135,71.4625,80.76685
4,"3","CHOYP_RS6.8.12.m.36342",27.15295,31.3948,36.82315,27.7064,30.657,35.53375,25.2319
2,"3","CHOYP_RU1C.1.2.m.50387",34.62,45.8553,33.5983,21.99465,26.6915,23.5326,34.47405
4,"3","CHOYP_SC31A.1.2.m.8241",59.85105,65.9412,53.80155,56.6563,48.3676,51.31125,56.7975
2,"3","CHOYP_SEC13.1.1.m.20714",31.3577,24.45215,34.77555,28.85925,27.67835,22.79525,35.6908
4,"3","CHOYP_SELD.1.2.m.8600",51.29945,63.1034,56.6995,72.36845,67.4032,61.70595,75.1894
2,"3","CHOYP_SEPT7.1.1.m.59134",4.533,36.81315,19.4201,16.92045,4.59235,27.12295,41.77305
3,"3","CHOYP_SMP_051990.7.7.m.57569",82.0493,96.37085,97.2248,107.2355,116.16995,100.52705,112.3636
4,"3","CHOYP_SMP_194720.1.1.m.53496",53.3845,52.56535,57.49555,59.32765,61.2116,68.5741,78.74505
3,"3","CHOYP_SPI2.25.37.m.28547",27.408,47.57185,116.81595,89.5382,68.03285,23.9237,65.5429
4,"3","CHOYP_SPTCA.1.2.m.1905",25.59665,26.1025,64.45,68.44545,64.5489,74.06255,0.1
15,"3","CHOYP_SPTCA.2.2.m.25615",23.1402,32.6673,2.9032,2.4211,5.16525,5.34345,80.53945
16,"3","CHOYP_TAGL3.1.1.m.31031",271.90145,284.47355,273.5725,236.9143,269.42295,339.82105,264.21265
61,"3","CHOYP_TBA.1.6.m.12217",441.20555,544.12625,198.43425,143.3838,112.79015,16.7105,280.26985
15,"3","CHOYP_TBA.5.6.m.37448",12.484,4.073,12.07275,8.4994,21.62265,36.45855,99.6944
2,"3","CHOYP_TBA1.7.9.m.44107",0.1,0.1,0.1,0.1,0.1,0.1,0.1
60,"3","CHOYP_TBA1A.2.4.m.19573",0.1,108.6418,115.5204,0.1,0.1,0.1,0.1
59,"3","CHOYP_TBA2.1.1.m.955",329.57535,257.928,219.92985,199.71705,228.9927,191.1755,77.0967
3,"3","CHOYP_TBA3.1.1.m.5111",52.2132,69.65905,87.3643,79.69585,91.7559,54.53855,135.45645
65,"3","CHOYP_TBB4B.1.7.m.12262",290.5583,333.21015,548.0101,588.66265,448.0418,315.0938,435.76855
64,"3","CHOYP_TBB4B.7.7.m.63980",549.2633,428.7215,242.1056,247.93235,220.68445,384.00315,308.5597
4,"3","CHOYP_TEMPT.1.3.m.4934",4.10335,15.5828,27.41575,53.398,20.99135,74.89815,80.50545
4,"3","CHOYP_THIKA.1.1.m.13333",23.3568,28.73215,31.4903,29.0706,29.24805,35.3481,22.39255
17,"3","CHOYP_TNNC.1.1.m.66691",172.4397,219.06835,152.94355,194.4996,139.46295,176.23865,243.50365
3,"3","CHOYP_TPM.17.19.m.63919",0.1,0.1,87.95335,86.9468,77.24905,81.6865,74.9678
66,"3","CHOYP_TPM.18.19.m.66023",88.92355,91.4025,5.8748,6.20985,0.1,0.1,70.76315
4,"3","CHOYP_TPM.19.19.m.66623",0.1,0.1,46.065,53.80015,28.61345,51.76655,18.76555
58,"3","CHOYP_TPM.7.19.m.15554",120.0044,2.2794,105.24525,110.6422,111.4712,71.48195,0.1
2,"3","CHOYP_TPM2.8.8.m.50799",36.88545,48.61635,0.1,0.1,23.6224,0.1,20.717
4,"3","CHOYP_TRIADDRAFT_32712.3.4.m.44104",77.02605,63.63915,10.7269,0.1,3.8844,0.1,0.1
67,"3","CHOYP_TRIADDRAFT_57086.1.1.m.25271",283.9452,358.1622,350.48735,254.32635,353.78955,218.18475,321.19135
4,"3","CHOYP_TXND3.2.4.m.21415",60.28185,53.9207,0.1,0.1,0.1,13.17155,0.1
2,"3","CHOYP_TXND3.4.4.m.64014",0.1,0.1,45.26975,36.4571,20.5489,19.42895,25.58275
4,"3","CHOYP_U5S1.1.1.m.49230",27.87085,35.07765,37.0005,37.70835,35.67155,32.2167,27.1795
3,"3","CHOYP_UCHL.1.1.m.29303",125.549,120.95665,90.79005,110.4345,118.98775,107.5366,143.8206
18,"3","CHOYP_VOLCADRAFT_93060.2.2.m.26741",572.0971,508.734,251.0703,211.39365,230.9109,251.0353,185.57225
4,"3","CHOYP_YAHB.1.1.m.25422",60.7435,65.41405,48.64585,29.31065,47.6959,54.5615,56.9378
76,"9","CHOYP_14332.1.2.m.5643",98.67095,132.3968,149.3615,136.29685,154.2391,58.72215,175.0944
22,"9","CHOYP_14332.2.2.m.61737",103.18375,107.2649,62.66285,61.34945,51.14335,205.9016,34.8846
3,"9","CHOYP_2AAA.1.1.m.13306",60.4283,71.56105,68.2876,72.6359,74.9676,75.74755,72.25215
4,"9","CHOYP_4EBP1.1.1.m.12045",26.18955,30.4618,37.06785,36.31055,47.4688,24.7502,29.86395
77,"9","CHOYP_AAEL_AAEL007173.1.1.m.41471",42.0481,0.1,94.7948,0.1,66.4379,31.12235,90.30225
4,"9","CHOYP_ABCE1.1.2.m.7437",29.87955,40.51095,29.8349,43.91575,40.21355,43.8737,21.84545
106,"9","CHOYP_ABCF2.1.2.m.28362",381.0581,394.90065,427.17515,461.9663,335.74685,268.42145,467.2112
4,"9","CHOYP_ACSA.1.1.m.61294",28.16145,27.05825,36.10535,30.35205,32.26885,35.3297,30.442
104,"9","CHOYP_ACT.23.27.m.58454",234.6437,0.1,102.60505,250.12515,115.95735,261.9099,0.1
2,"9","CHOYP_ACT.5.27.m.15585",0.1,0.1,0.1,0.1,0.1,0.1,0.1
2,"9","CHOYP_ACT.6.27.m.15622",0.1,0.1,0.1,0.1,0.1,0.1,0.1
103,"9","CHOYP_ACT3.3.3.m.66907",325.8941,251.1409,238.72395,210.52075,334.80975,214.8842,327.81
4,"9","CHOYP_ACT3A.1.1.m.25943",54.5923,55.58325,60.00605,56.81375,82.4713,38.57225,54.38425
15,"9","CHOYP_ACT5.3.3.m.41147",0.1,41.92505,0.1,6.0856,10.60055,0.1,82.6857
2,"9","CHOYP_ACTC.3.6.m.21571",12.4128,20.48965,15.46065,22.51865,14.7694,37.68675,37.2101
4,"9","CHOYP_ACTZ.1.1.m.12877",29.31525,26.8439,28.89415,23.07615,32.54995,43.5618,36.5883
2,"9","CHOYP_ADD.2.5.m.15081",40.4882,0.1,29.82895,37.06315,0.1,0.1,28.48965
4,"9","CHOYP_AGAP_AGAP002350.1.1.m.37287",10.0107,22.73665,24.5262,21.101,39.3898,41.1429,64.25095
4,"9","CHOYP_AL4A1.1.1.m.28988",44.77595,32.69765,38.47815,25.9958,33.97575,36.48015,32.0957
3,"9","CHOYP_ARPC2.1.1.m.50573",53.82485,56.50075,57.29055,48.44345,62.4157,86.06725,76.1281
1,"9","CHOYP_ATPA.1.1.m.50245",138.92115,153.78865,146.5127,153.6877,179.67585,118.92845,126.3433
71,"9","CHOYP_ATPB.1.1.m.21960",228.9379,249.794,209.6934,177.6311,237.76145,185.21515,206.7159
4,"9","CHOYP_BRAFLDRAFT_100695.1.1.m.47761",58.04665,19.68005,17.3303,19.08865,10.22405,2.74115,6.0448
79,"9","CHOYP_BRAFLDRAFT_114866.4.5.m.35627",421.346,370.8376,436.9669,332.88915,300.30495,281.96875,292.66465
4,"9","CHOYP_BRAFLDRAFT_115687.1.1.m.4876",25.3098,27.26825,34.4256,34.30075,33.05935,34.54145,37.11285
4,"9","CHOYP_BRAFLDRAFT_120058.1.1.m.9895",64.25925,21.82115,10.13395,22.3043,12.94345,20.3651,9.12345
3,"9","CHOYP_BRAFLDRAFT_121562.1.1.m.37268",74.2668,77.90115,125.9422,101.1021,111.9182,129.14365,69.6467
2,"9","CHOYP_BRAFLDRAFT_122389.1.1.m.15498",21.9374,19.5367,33.102,33.25475,28.99465,15.083,13.70555
2,"9","CHOYP_BRAFLDRAFT_124972.2.5.m.4101",47.8737,42.8772,29.5417,27.89255,28.35245,29.61455,24.87335
3,"9","CHOYP_BRAFLDRAFT_125880.1.3.m.7081",91.68575,125.69385,118.524,115.93735,109.5748,101.06035,71.45685
78,"9","CHOYP_BRAFLDRAFT_127065.6.7.m.30727",332.54005,503.55835,129.41815,60.6951,37.78655,49.17855,28.594
23,"9","CHOYP_BRAFLDRAFT_130809.1.1.m.5127",72.59215,81.6277,100.85435,111.18545,161.55005,134.73225,83.9092
2,"9","CHOYP_BRAFLDRAFT_201924.1.1.m.30855",77.79885,16.95745,0.1,0.1,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_204736.2.2.m.63327",65.56065,61.87515,69.0164,80.5989,59.25495,50.2844,74.93805
81,"9","CHOYP_BRAFLDRAFT_208436.4.32.m.22689",65.48135,133.4708,0.1,0.1,53.8612,64.92035,50.3747
4,"9","CHOYP_BRAFLDRAFT_246978.1.1.m.6916",60.3898,25.27685,23.40895,8.61215,7.5402,11.9013,10.55735
4,"9","CHOYP_BRAFLDRAFT_259692.1.1.m.44099",35.13875,30.6459,31.2843,42.6283,22.9898,25.8568,38.37165
3,"9","CHOYP_BRAFLDRAFT_266781.1.2.m.24880",61.06805,66.42525,76.43185,62.55825,72.36805,66.23415,57.7344
2,"9","CHOYP_BRAFLDRAFT_281651.5.8.m.25278",61.83815,28.18255,0.1,0.1,0.1,0.1,0.1
3,"9","CHOYP_BRAFLDRAFT_74063.1.5.m.2740",37.256,37.9038,49.68305,62.8534,78.8028,87.45325,64.58225
2,"9","CHOYP_BRAFLDRAFT_90332.3.4.m.18933",4.41945,17.97075,21.35555,38.5586,37.3786,18.49095,23.8398
3,"9","CHOYP_BRAFLDRAFT_91441.1.1.m.47971",17.4971,57.35995,60.8193,61.32845,68.8215,62.16205,74.5802
4,"9","CHOYP_C1QL4L.3.7.m.5968",23.25975,57.35705,25.21145,16.0606,42.13795,58.49155,46.31595
3,"9","CHOYP_CAH2.1.1.m.42306",32.88185,40.1241,52.3501,65.78905,72.99425,70.53225,65.6129
4,"9","CHOYP_CALM.22.50.m.31010",33.2019,0.1,48.46785,40.55295,46.87475,68.92165,14.9456
4,"9","CHOYP_CALM.35.50.m.49987",66.95375,49.1574,45.2129,53.9673,47.2089,49.3229,51.5836
4,"9","CHOYP_CAPLA.1.2.m.51979",29.70825,33.22985,31.0699,25.2484,31.39655,35.9466,31.0559
2,"9","CHOYP_CATA.3.3.m.21642",0.1,13.09295,23.3509,23.311,41.90195,3.55915,15.9025
13,"9","CHOYP_CATB.1.2.m.5440",247.83465,237.2437,156.656,161.0039,184.9553,192.8249,153.3784
4,"9","CHOYP_CBS.2.2.m.65898",33.07505,31.5416,37.58085,31.36225,27.315,27.35755,39.21415
119,"9","CHOYP_CDPK5.1.1.m.6214",116.35095,259.21375,240.36805,191.3649,342.59325,351.29995,298.463
2,"9","CHOYP_CDPKM.1.1.m.58179",19.3581,19.6931,29.8516,18.83625,45.0023,21.30605,50.35375
3,"9","CHOYP_CG14207.1.1.m.41523",38.3905,47.403,48.1258,46.5893,72.4938,75.6432,65.58115
4,"9","CHOYP_CHM4B.1.1.m.19057",29.0549,31.66575,31.85075,27.66255,32.8768,34.2765,28.9692
4,"9","CHOYP_CHRD1.1.1.m.42143",18.6948,44.95505,50.48505,35.01955,35.932,31.78315,40.7859
2,"9","CHOYP_CNE_1C34780.3.3.m.30615",9.5424,25.91005,52.5163,54.0485,20.1963,10.4928,6.33025
4,"9","CHOYP_CNOT1.1.1.m.12106",42.2851,59.63145,17.7053,23.87525,44.7111,61.1522,0.1
2,"9","CHOYP_contig_001305.m.1337",25.1287,32.65265,12.22255,11.86935,29.4912,43.1164,32.14615
3,"9","CHOYP_contig_004993.m.5721",7.97005,12.15125,44.14705,91.7976,58.9486,57.05615,79.31845
2,"9","CHOYP_contig_008261.m.9575",63.66895,0.1,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_contig_012079.m.13839",35.73675,32.73225,31.52105,30.4008,30.24805,35.41155,35.7228
4,"9","CHOYP_contig_013806.m.15731",19.60775,14.9471,27.00455,53.5311,31.04715,16.1571,34.1706
4,"9","CHOYP_contig_015341.m.17864",40.3242,29.8353,32.1348,40.01595,23.27255,32.3447,25.733
4,"9","CHOYP_contig_015430.m.17979",10.7172,49.0193,41.16355,32.4515,14.1542,8.87575,0.1
26,"9","CHOYP_contig_016567.m.19514",0.1,4.4401,38.0395,94.2578,155.43785,119.46445,181.18825
2,"9","CHOYP_contig_020392.m.23606",8.20625,16.72145,8.94305,0.1,13.0046,9.04455,4.18765
4,"9","CHOYP_contig_024697.m.28081",98.2029,63.92535,64.6889,80.9203,29.0872,43.21655,62.77965
2,"9","CHOYP_contig_026477.m.30166",61.0133,21.49785,0.1,0.1,0.1,0.1,0.1
26,"9","CHOYP_contig_026567.m.30260",48.3691,58.1561,62.7291,90.60615,116.17405,169.905,135.88
3,"9","CHOYP_contig_027060.m.30790",50.35635,62.85475,57.9488,66.6194,84.68945,75.63485,59.25685
4,"9","CHOYP_contig_032947.m.37658",51.3146,20.872,11.27095,6.30045,10.84615,0.1,10.2312
4,"9","CHOYP_contig_034847.m.39553",10.9687,25.1163,28.6445,29.94565,33.3258,48.35685,43.79125
4,"9","CHOYP_contig_038921.m.44081",0.1,43.3495,40.72475,32.3272,28.17225,17.66615,31.87405
2,"9","CHOYP_contig_040577.m.46077",41.7878,10.64305,22.96725,12.6537,0.1,0.1,13.9757
118,"9","CHOYP_contig_041958.m.48141",118.6971,173.0308,330.16185,417.46555,296.95655,287.7274,418.39595
4,"9","CHOYP_contig_044503.m.51534",18.23465,21.20415,29.55995,15.7882,52.3244,13.4328,19.0129
4,"9","CHOYP_contig_052416.m.62821",0.1,78.1316,56.3303,28.2524,4.92175,12.8015,18.5196
76,"9","CHOYP_COX5B.3.3.m.38557",105.7597,121.7949,137.33665,199.14415,135.40065,64.3383,127.771
2,"9","CHOYP_CYB5.1.2.m.2195",19.6327,31.9969,39.02655,38.0664,24.92305,30.2679,27.38495
23,"9","CHOYP_CYC.1.5.m.5663",26.8026,86.36235,132.72685,48.78235,170.06305,88.62175,62.47555
9,"9","CHOYP_DGRI_GH15313.1.1.m.5763",202.51515,186.57445,209.8733,263.99715,210.04115,244.0432,266.8002
2,"9","CHOYP_DGRI_GH20300.1.1.m.57587",14.4634,29.4663,15.8028,17.60515,30.6244,43.8549,28.9678
3,"9","CHOYP_DLAT.1.1.m.64812",60.9257,66.42315,71.7773,72.64385,65.59115,69.47585,54.3194
3,"9","CHOYP_DNPH1.1.1.m.28418",60.84315,71.64585,63.3259,77.69665,54.18485,70.51205,44.78015
60,"9","CHOYP_DSIM_GD24875.1.1.m.66201",22.78395,122.6062,92.9867,27.6018,10.3443,10.8075,6.6216
1,"9","CHOYP_DVIR_GJ21252.1.1.m.10086",114.45085,116.45805,111.47895,97.81235,137.47265,108.86235,114.128
82,"9","CHOYP_DVIR_GJ23521.1.1.m.2757",220.6699,180.54765,114.1186,131.2261,183.05145,85.94235,129.7743
2,"9","CHOYP_EEF2.1.2.m.44025",30.92245,40.01605,37.15885,30.70565,20.8188,21.72235,42.09825
83,"9","CHOYP_EF1A.2.4.m.50858",559.1337,739.42795,731.18665,710.73345,784.8577,746.1566,708.48805
4,"9","CHOYP_EF1A.3.4.m.63413",1.1787,32.21315,8.82825,28.5811,36.8471,53.3689,55.03615
3,"9","CHOYP_EF1A.3.4.m.63416",65.7693,70.42275,76.0791,54.5587,54.8995,53.2752,55.0958
84,"9","CHOYP_EF2.4.5.m.30186",87.2947,193.91385,229.15495,188.7871,222.3128,215.0276,183.2886
4,"9","CHOYP_EIF3I.1.1.m.56504",50.78125,45.2126,52.17435,57.7621,75.5315,57.7104,44.29035
85,"9","CHOYP_EIF5A.1.3.m.22684",202.0064,311.9791,287.03825,194.38305,305.7476,245.66555,292.33845
3,"9","CHOYP_ELOC.1.1.m.1299",67.18385,76.87115,83.2484,55.9538,53.1785,64.7506,58.41185
5,"9","CHOYP_ENO.1.2.m.7681",154.4307,148.02745,182.30925,208.96075,184.8943,208.1377,194.5305
2,"9","CHOYP_ERP44.1.1.m.3853",18.38535,28.68655,29.58675,44.5995,24.623,18.9095,30.5712
4,"9","CHOYP_ES1.1.1.m.66406",36.53625,32.708,44.7894,41.63305,40.8735,30.65025,47.11095
2,"9","CHOYP_F10A1.4.4.m.44752",31.1347,46.86725,18.93525,6.11785,40.8043,34.2592,42.1574
3,"9","CHOYP_FABP7.2.2.m.29096",0.1,12.0017,34.53235,57.123,70.605,103.99755,74.49135
4,"9","CHOYP_FAF2.1.1.m.54271",38.93245,0.1,18.9925,38.53965,30.9525,64.2637,63.056
4,"9","CHOYP_FAS2.1.1.m.41201",14.7548,23.1404,26.37265,26.83265,25.3502,48.12785,42.9097
86,"9","CHOYP_FLNA.2.6.m.11845",0.98865,77.60375,1.6348,93.08815,45.25935,64.52485,93.7741
3,"9","CHOYP_FLNC.2.5.m.37450",79.8377,35.2787,112.16945,40.89295,77.0798,35.2326,49.4305
2,"9","CHOYP_GAR1.1.2.m.9449",32.73275,26.14925,15.4789,14.1579,32.1204,17.95885,23.26005
87,"9","CHOYP_GBLP.3.7.m.20931",362.2449,452.8932,513.4968,521.9826,453.33625,442.1967,427.26385
36,"9","CHOYP_GELS2.2.2.m.30443",183.0987,186.25985,186.3178,222.0647,243.6469,302.5395,223.7161
3,"9","CHOYP_GST7.1.1.m.59335",123.6369,101.21115,106.5251,78.26165,62.53545,53.4011,53.63915
4,"9","CHOYP_GSTO2.1.1.m.36486",63.76055,68.93415,56.7422,38.6141,67.4178,79.05825,55.6458
30,"9","CHOYP_H3.1.2.m.3829",87.38795,118.6971,47.83015,29.43355,35.97625,37.6388,97.248
4,"9","CHOYP_HINT1.1.1.m.53526",33.6374,26.66495,36.955,45.3882,43.541,28.9142,33.5557
4,"9","CHOYP_HN1L.2.2.m.9837",88.4293,66.31275,48.83395,16.9625,71.4331,59.21635,37.0392
5,"9","CHOYP_HSP7D.2.3.m.34782",114.974,146.89205,182.0329,199.51815,201.44025,175.804,206.88285
4,"9","CHOYP_ISCW_ISCW001592.1.2.m.20852",72.6043,70.4429,63.80825,78.57755,59.04735,34.464,46.8567
2,"9","CHOYP_ISCW_ISCW005651.1.1.m.49000",39.88225,38.3274,36.4845,37.6706,18.7538,24.37415,19.9138
88,"9","CHOYP_KARG.2.11.m.2196",473.353,343.2885,372.35145,414.0703,382.3525,437.23165,451.4212
3,"9","CHOYP_KCY.1.1.m.29973",40.33145,87.5807,54.3958,104.3822,94.0673,110.803,80.0898
2,"9","CHOYP_KHDR1.1.1.m.8878",39.4483,33.4256,30.5786,29.90945,27.7814,29.0196,37.65225
2,"9","CHOYP_KS6A1.1.1.m.38387",27.8949,27.33605,29.49205,23.7934,27.32585,30.8068,20.59225
89,"9","CHOYP_LDLR.6.7.m.57984",75.22025,121.05345,158.9252,144.39065,203.88955,194.41465,118.6063
4,"9","CHOYP_LGR4.1.2.m.27343",25.54765,25.9915,33.17495,36.64275,31.9184,35.78845,25.53255
2,"9","CHOYP_LOC100117365.1.1.m.37817",25.52285,31.02075,39.00985,49.30245,10.7699,17.0115,25.1134
2,"9","CHOYP_LOC100161360.1.1.m.65809",32.15335,33.95995,18.9452,17.9932,28.75515,30.03165,31.98205
4,"9","CHOYP_LOC100164363.1.1.m.61731",13.3962,23.82595,36.8763,32.4511,37.16305,44.26625,25.01855
1,"9","CHOYP_LOC100168945.1.1.m.37004",107.5204,117.01925,119.3963,119.79955,107.06735,107.57115,119.67045
2,"9","CHOYP_LOC100175722.1.3.m.11427",63.32875,23.98915,0.1,0.1,0.1,0.1,0.1
23,"9","CHOYP_LOC100175959.1.7.m.1896",83.3699,89.711,91.49025,59.505,150.3489,124.31315,88.00615
34,"9","CHOYP_LOC100175959.4.7.m.28172",230.37915,254.35675,236.54615,249.49995,331.82225,324.1622,220.06945
55,"9","CHOYP_LOC100180023.1.7.m.11060",199.37415,263.0083,267.6869,268.7423,355.3099,349.63895,280.25025
4,"9","CHOYP_LOC100185443.1.1.m.60976",45.41465,16.14745,19.95515,24.764,14.39035,0.1,2.3393
3,"9","CHOYP_LOC100211409.1.1.m.4742",32.04495,25.63555,80.61835,72.1983,87.1277,83.46505,70.49535
3,"9","CHOYP_LOC100366787.1.1.m.65795",92.3365,53.67075,58.06445,59.95765,59.25775,54.6123,52.61745
2,"9","CHOYP_LOC100367051.1.1.m.13013",32.58835,35.08845,33.6959,32.51845,24.31935,14.7674,17.18425
3,"9","CHOYP_LOC100367201.2.2.m.61573",64.7319,69.96395,53.31085,58.83905,64.1162,40.3165,64.5236
2,"9","CHOYP_LOC100369657.2.2.m.45309",0.1,13.2806,31.9299,34.0621,24.4012,16.5794,8.0291
4,"9","CHOYP_LOC100369985.1.1.m.35628",35.19155,26.8354,24.21835,58.828,9.3698,19.28965,8.9164
2,"9","CHOYP_LOC100370026.1.1.m.42957",42.2068,37.81825,38.89095,24.5962,19.65545,27.86675,27.062
3,"9","CHOYP_LOC100370747.1.1.m.28315",51.7362,77.0122,72.9802,60.46815,78.12135,73.22225,57.11025
4,"9","CHOYP_LOC100371099.1.1.m.20282",48.9653,12.454,10.13395,14.8452,22.6591,0.1,12.20955
2,"9","CHOYP_LOC100371232.1.1.m.25817",24.8953,34.81665,44.3099,34.02035,26.35595,30.90065,27.9688
3,"9","CHOYP_LOC100371236.1.1.m.62865",59.50635,59.3783,80.4113,63.82995,65.34575,64.36585,57.0243
2,"9","CHOYP_LOC100371677.1.1.m.122",20.81335,33.113,35.1489,18.72515,33.2922,37.05935,40.4398
2,"9","CHOYP_LOC100372339.1.2.m.5168",28.8726,25.92495,28.95085,24.7167,31.4472,35.56395,30.44905
2,"9","CHOYP_LOC100372505.2.2.m.26614",88.1724,5.6734,0.1,0.1,0.1,0.1,0.1
4,"9","CHOYP_LOC100372926.1.3.m.29881",26.18605,36.4774,34.1652,33.91965,46.13775,35.02025,39.83045
2,"9","CHOYP_LOC100373141.1.1.m.11194",27.95055,40.61575,42.7236,30.26475,25.3272,19.7794,33.77985
2,"9","CHOYP_LOC100373353.1.1.m.50175",33.36025,26.66225,33.99515,30.3014,28.96655,26.2583,29.664
2,"9","CHOYP_LOC100373522.5.5.m.54028",41.331,34.1691,28.45235,11.0648,21.8508,10.10565,24.39785
2,"9","CHOYP_LOC100375022.1.1.m.3033",29.67705,36.8955,34.9708,29.30915,24.40095,25.4263,30.76615
2,"9","CHOYP_LOC100376187.2.2.m.55240",82.2571,10.06465,0.1,0.1,12.77595,55.15395,3.29585
4,"9","CHOYP_LOC100376457.1.2.m.11537",57.82445,49.01775,76.6317,67.2751,61.1283,74.42265,55.1688
4,"9","CHOYP_LOC100376457.2.2.m.51737",16.29175,16.559,38.74445,32.9287,40.2088,41.89745,40.59385
2,"9","CHOYP_LOC100376863.1.1.m.65235",19.51735,23.98635,32.12535,28.6205,29.2373,31.4531,25.97895
2,"9","CHOYP_LOC100376984.1.1.m.15840",27.4497,44.3746,38.94025,29.3863,25.6176,30.1743,36.9936
15,"9","CHOYP_LOC100377173.1.2.m.37699",0.1,86.1549,50.8524,13.8654,14.5213,2.54895,112.04295
4,"9","CHOYP_LOC100378099.1.1.m.22677",34.5599,43.4268,37.67815,51.48215,36.66875,47.29445,15.9957
4,"9","CHOYP_LOC100378221.1.1.m.29052",26.65925,31.64715,31.373,23.3347,30.8023,33.71505,30.48585
8,"9","CHOYP_LOC100533294.1.3.m.35108",209.5251,249.87565,267.15985,315.5997,214.5184,221.9274,260.9907
2,"9","CHOYP_LOC100533388.2.6.m.5374",3.63785,32.9448,31.61725,21.7456,38.01305,31.6397,24.99405
1,"9","CHOYP_LOC100533521.2.2.m.52097",84.26195,73.50565,123.6117,141.14,106.093,119.32145,160.31695
4,"9","CHOYP_LOC100558815.1.1.m.30536",27.2101,31.4053,39.91035,30.87755,34.57495,32.0265,18.1942
2,"9","CHOYP_LOC100561262.1.1.m.16846",38.2899,37.72835,32.80945,27.5734,26.54915,29.0089,29.81855
4,"9","CHOYP_LOC100562697.1.1.m.27375",29.2821,27.3012,32.0272,23.73205,38.6957,34.9375,31.61315
4,"9","CHOYP_LOC100646574.1.1.m.55144",25.74245,31.8823,30.05835,38.97915,33.98555,29.26555,36.075
2,"9","CHOYP_LOC100689951.1.1.m.56514",21.74765,26.7766,27.5616,23.6012,31.47485,22.7524,27.39585
