"Cluster","Silo","ID","D0","D3","D5","D7","D9","D11","D13"
22,"3","CHOYP_LOC100374320.1.1.m.54274",4.58665,2.94865,0.1,0.1,0.1,0.1,0.1
7,"3","CHOYP_LOC100374345.1.2.m.11328",1.92665,0.98055,1.8698,0.1,1.05695,0.1,0.1
14,"3","CHOYP_LOC100374446.1.1.m.29971",18.56275,15.1275,6.9456,7.256,7.3132,3.1215,3.791
14,"3","CHOYP_LOC100374491.1.1.m.6498",15.79405,14.673,6.00015,5.73385,5.7986,6.1515,2.9957
6,"3","CHOYP_LOC100374537.1.1.m.27241",0.1,0.1,1.0548,2.14095,0.1,0.1,0.1
6,"3","CHOYP_LOC100374633.1.2.m.21988",0.1,0.1,1.5658,0.1,0.1,0.1,0.1
2,"3","CHOYP_LOC100374633.1.2.m.21989",7.24985,3.54715,8.8069,5.50615,3.7217,3.9482,7.2076
6,"3","CHOYP_LOC100374741.27.83.m.24541",0.1,0.1,1.99505,0.1,0.1,0.1,0.1
13,"3","CHOYP_LOC100374741.38.83.m.33463",0.1,0.1,0.1,0.1,0.1,0.1,0.1
27,"3","CHOYP_LOC100374741.49.83.m.42424",0.1,0.1,0.1,0.1,0.1,0.1,6.80965
9,"3","CHOYP_LOC100374741.54.83.m.47294",1.27045,0.1,0.1,0.1,0.1,0.1,0.1
13,"3","CHOYP_LOC100374741.70.83.m.60164",0.1,0.1,0.1,0.1,0.1,0.1,0.1
17,"3","CHOYP_LOC100374741.72.83.m.60196",0.1,0.1,2.97805,3.14645,2.12525,3.2536,2.6831
10,"3","CHOYP_LOC100374741.79.83.m.63217",0.1,0.1,0.1,0.1,0.77145,0.8179,0.1
2,"3","CHOYP_LOC100374754.1.1.m.32299",0.1,0.97185,3.2763,5.4108,3.944,2.0778,1.91095
9,"3","CHOYP_LOC100374839.1.1.m.63735",2.9464,0.1,0.1,0.1,0.1,0.1,0.1
19,"3","CHOYP_LOC100374849.1.4.m.16004",1.0334,0.1,0.1,0.1,0.1,0.1,0.7368
2,"3","CHOYP_LOC100374909.1.2.m.4076",0.1,0.1,2.6506,8.20405,0.1,2.97095,0.1
32,"3","CHOYP_LOC100374912.1.1.m.51922",7.513,7.2511,0.1,2.55895,5.15315,13.62975,0.1
17,"3","CHOYP_LOC100374960.1.1.m.25267",3.02435,1.9443,1.042,4.1181,3.09415,1.1354,1.38815
13,"3","CHOYP_LOC100374974.12.16.m.47308",0.1,0.1,0.1,0.1,0.1,0.1,0.1
6,"3","CHOYP_LOC100374974.15.16.m.58657",0.1,0.1,1.3284,0.1,0.1,0.1,0.1
13,"3","CHOYP_LOC100374981.4.16.m.24874",0.1,0.1,0.1,0.1,0.1,0.1,0.1
31,"3","CHOYP_LOC100375029.6.10.m.36981",0.1,0.1,0.1,0.1,0.1,0.1,29.79795
39,"3","CHOYP_LOC100375029.8.10.m.60484",0.1,18.18765,2.3577,23.5857,2.50335,2.5749,3.16975
22,"3","CHOYP_LOC100375141.1.1.m.12655",2.1589,2.0819,0.1,0.1,0.1,0.1,0.1
17,"3","CHOYP_LOC100375168.1.1.m.23641",1.9504,3.7633,2.85165,2.0024,2.99065,3.20495,2.5896
7,"3","CHOYP_LOC100375191.1.2.m.9220",1.22145,1.17685,1.7703,1.24635,0.68835,0.1,1.6217
10,"3","CHOYP_LOC100375204.2.2.m.21491",0.1,0.1,3.8126,0.1,0.1,4.39235,0.1
5,"3","CHOYP_LOC100375219.1.1.m.30268",42.71205,41.15385,15.07215,22.475,18.53635,21.0367,0.1
13,"3","CHOYP_LOC100375232.1.2.m.2686",0.1,0.1,0.1,0.1,0.1,0.1,0.1
18,"3","CHOYP_LOC100375265.2.2.m.11396",0.1,4.62315,1.6016,0.1,0.1,0.1,0.1
7,"3","CHOYP_LOC100375266.1.1.m.6535",1.3461,1.297,1.30635,1.3735,1.38375,1.5379,0.1
2,"3","CHOYP_LOC100375293.2.2.m.58888",3.2974,0.1,6.2874,6.61065,3.4359,0.1,8.6017
22,"3","CHOYP_LOC100375324.1.1.m.45919",2.36185,2.27745,0.1,0.1,0.1,0.1,0.1
22,"3","CHOYP_LOC100375342.2.3.m.30827",3.7822,2.48765,0.1,0.1,1.32525,1.4447,0.1
14,"3","CHOYP_LOC100375357.1.1.m.46425",4.8756,9.31065,4.6834,0.1,0.1,7.8562,3.2651
8,"3","CHOYP_LOC100375427.1.1.m.6282",0.73635,3.97465,11.9852,14.06915,10.64595,10.4649,10.96115
10,"3","CHOYP_LOC100375467.1.1.m.42789",0.1,0.1,1.6733,0.1,0.1,0.66555,0.1
10,"3","CHOYP_LOC100375476.1.1.m.33187",0.1,0.1,0.1,0.1,0.1,3.30615,0.1
2,"3","CHOYP_LOC100375481.1.1.m.4496",0.1,0.1,5.51935,3.0188,0.1,3.20605,0.1
13,"3","CHOYP_LOC100375514.2.6.m.12927",0.1,0.1,0.1,0.1,0.1,0.1,0.1
10,"3","CHOYP_LOC100375647.1.2.m.39652",0.1,0.1,0.1,0.1,0.1,1.18285,0.1
16,"3","CHOYP_LOC100375699.1.2.m.19738",3.4353,2.6553,2.65365,1.40425,0.1,0.1,0.9646
2,"3","CHOYP_LOC100375747.1.1.m.36999",5.0741,4.8931,7.39725,4.36375,6.0708,1.8445,5.61535
10,"3","CHOYP_LOC100375776.1.3.m.8907",0.1,0.1,0.1,0.1,0.1,0.65925,0.1
17,"3","CHOYP_LOC100375784.2.6.m.7640",4.0801,4.89115,2.35735,2.1671,2.28555,0.1,0.33125
9,"3","CHOYP_LOC100375797.1.3.m.4166",0.76195,0.1,0.1,0.1,0.76775,0.81395,0.1
19,"3","CHOYP_LOC100375820.1.1.m.62640",0.3725,0.3607,0.36625,0.65645,0.38625,0.40555,0.85415
9,"3","CHOYP_LOC100375831.1.1.m.24502",0.70025,0.1,0.1,0.1,0.728,0.1,0.1
10,"3","CHOYP_LOC100375838.1.1.m.39473",0.1,0.1,0.1,0.1,0.1,0.7221,0.1
17,"3","CHOYP_LOC100375877.1.1.m.16493",1.621,1.55925,2.08205,2.74395,3.3299,1.7583,1.4336
8,"3","CHOYP_LOC100375913.1.1.m.9170",16.9136,14.92815,8.2072,11.5602,7.22015,1.5662,7.4855
10,"3","CHOYP_LOC100375943.1.1.m.9395",0.1,1.00375,0.9957,0.1,0.1,3.21575,0.1
13,"3","CHOYP_LOC100375954.4.6.m.32949",1.0938,1.05575,0.1,0.1,0.1,0.1,0.1
13,"3","CHOYP_LOC100376045.1.1.m.30010",0.1,0.1,0.83715,0.87265,0.1,0.1,0.1
2,"3","CHOYP_LOC100376049.1.1.m.10489",2.1808,2.1012,1.1221,3.359,2.3295,2.37825,2.89545
17,"3","CHOYP_LOC100376067.3.3.m.62990",4.13985,4.7898,3.219,0.88005,0.8881,2.7252,0.1
14,"3","CHOYP_LOC100376096.1.1.m.62366",11.754,11.31705,3.2653,3.54055,5.20555,1.8557,2.27615
17,"3","CHOYP_LOC100376187.1.2.m.22539",4.75185,4.57465,3.05175,2.407,0.8498,3.45185,3.15305
28,"3","CHOYP_LOC100376187.2.2.m.55240",82.2571,0.1,14.0699,45.66935,0.1,3.58985,0.1
2,"3","CHOYP_LOC100376200.1.1.m.19157",0.1,4.62315,0.1,4.9726,4.99865,0.1,6.3289
7,"3","CHOYP_LOC100376250.1.1.m.46061",1.1346,0.1,1.1137,1.1749,2.2243,0.1,0.1
11,"3","CHOYP_LOC100376265.4.4.m.28000",1.48145,0.1,0.1,0.1,1.50035,1.5937,0.1
22,"3","CHOYP_LOC100376272.3.4.m.30521",1.54275,3.5922,0.1,0.1,0.1,0.1,0.1
19,"3","CHOYP_LOC100376296.1.1.m.36837",0.1,0.1,0.1,0.1,0.1,0.1,1.45775
2,"3","CHOYP_LOC100376308.1.1.m.60595",0.1,0.1,2.48275,3.7023,4.8034,5.5675,5.9313
15,"3","CHOYP_LOC100376325.1.2.m.1959",2.4333,2.3464,0.1,0.1,2.45275,5.1852,0.1
14,"3","CHOYP_LOC100376426.1.3.m.28097",20.64505,9.1756,1.6105,0.1,0.1,0.1,0.1
11,"3","CHOYP_LOC100376426.3.3.m.65900",1.41485,0.1,2.7282,0.1,0.1,0.811,0.9903
2,"3","CHOYP_LOC100376429.1.1.m.24844",8.68175,5.5947,5.5477,2.92295,0.1,3.2224,3.86485
13,"3","CHOYP_LOC100376608.2.4.m.47059",0.1,0.1,0.1,0.1,0.1,0.1,0.1
19,"3","CHOYP_LOC100376608.3.4.m.51379",0.1,0.1,0.1,0.1,0.1,0.1,1.00655
8,"3","CHOYP_LOC100376857.1.7.m.30171",16.0043,15.4104,12.1763,7.8413,6.4661,4.52705,4.6108
2,"3","CHOYP_LOC100376864.2.4.m.20389",0.1,0.1,5.23685,0.1,0.1,0.1,7.062
6,"3","CHOYP_LOC100377001.2.2.m.52324",0.1,0.1,2.33675,0.1,0.1,0.1,0.1
22,"3","CHOYP_LOC100377077.1.1.m.9907",5.95615,2.87185,1.026,2.02585,1.0876,1.11785,0.1
19,"3","CHOYP_LOC100377089.1.2.m.5892",0.1,0.1,0.1,0.1,0.1,0.1,0.76275
13,"3","CHOYP_LOC100377154.3.4.m.52896",0.5618,0.8126,0.1,0.33115,0.1,0.3605,0.42335
8,"3","CHOYP_LOC100377173.1.2.m.37699",0.1,24.24825,2.3005,11.94965,6.9902,2.58005,9.12045
2,"3","CHOYP_LOC100377233.1.1.m.30409",13.73355,8.8217,8.9437,11.72225,9.41185,4.99235,9.1772
2,"3","CHOYP_LOC100377323.1.1.m.23683",6.20635,10.3878,10.5408,4.7531,6.3445,3.3653,0.1
19,"3","CHOYP_LOC100377364.1.2.m.4828",0.3579,0.19835,0.4491,0.31335,0.37105,0.33495,0.6119
17,"3","CHOYP_LOC100377381.1.2.m.29868",1.54875,3.3791,1.00935,1.05265,3.08715,2.1699,0.7157
10,"3","CHOYP_LOC100377398.1.1.m.44441",0.1,0.1,0.1,0.1,0.1,1.90055,0.1
8,"3","CHOYP_LOC100377487.1.1.m.27964",16.1471,10.3633,20.8766,16.56665,27.7346,35.34795,0.1
2,"3","CHOYP_LOC100377501.1.1.m.13155",0.9017,0.8665,2.4627,3.46755,5.24005,0.1,2.256
13,"3","CHOYP_LOC100377541.2.4.m.15307",0.1,0.1,0.1,0.1,0.1,0.1,0.1
11,"3","CHOYP_LOC100377560.1.1.m.66612",1.4961,0.1,0.1,1.49395,1.5578,1.60175,1.9631
23,"3","CHOYP_LOC100377596.1.1.m.7350",0.75655,1.36495,1.4429,0.7865,2.91265,0.1,0.9915
14,"3","CHOYP_LOC100377647.1.2.m.10110",13.90595,6.70495,0.1,0.1,0.1,0.1,0.1
9,"3","CHOYP_LOC100377677.1.2.m.23471",1.1651,0.1,0.1,0.1,0.1,0.1,0.1
23,"3","CHOYP_LOC100377755.1.1.m.1005",0.1,0.1,1.975,1.3904,2.8016,1.48605,0.1
29,"3","CHOYP_LOC100377755.1.1.m.1006",0.1,6.61475,0.1,0.1,0.1,0.1,0.1
13,"3","CHOYP_LOC100377759.15.15.m.64824",0.1,0.1,0.1,0.1,0.1,0.1,0.1
17,"3","CHOYP_LOC100377780.8.11.m.53259",5.67825,4.3802,3.2903,2.3164,0.1,0.1,3.0608
5,"3","CHOYP_LOC100377783.1.1.m.14549",23.65645,26.81625,22.9439,26.23185,35.6953,31.89385,28.6448
2,"3","CHOYP_LOC100377801.1.1.m.10929",3.68055,3.54625,7.14385,7.5824,7.63065,0.1,0.1
19,"3","CHOYP_LOC100377837.2.2.m.7996",0.48015,0.1,0.46095,0.94225,0.1,0.1,0.61905
2,"3","CHOYP_LOC100377856.1.2.m.13657",0.1,0.1,0.1,6.9196,0.1,0.1,6.184
2,"3","CHOYP_LOC100377864.1.1.m.33298",0.1,0.1,5.1566,9.5137,4.07355,2.89725,0.1
13,"3","CHOYP_LOC100378002.1.1.m.47564",0.4212,0.1,0.40465,0.42065,0.1,0.1,0.1
10,"3","CHOYP_LOC100378011.2.2.m.52041",0.1,1.6021,0.1,0.1,0.1,1.83505,0.1
14,"3","CHOYP_LOC100378083.1.3.m.26711",4.86765,6.0176,4.72435,0.1,0.1,0.7967,1.84325
13,"3","CHOYP_LOC100378083.3.3.m.65631",0.1,0.1,0.1,0.75455,0.76135,0.1,0.1
24,"3","CHOYP_LOC100378099.1.1.m.22677",34.5599,15.4085,10.3379,16.30415,35.26645,81.23875,17.6829
13,"3","CHOYP_LOC100378116.1.3.m.22707",0.1,0.1,0.1,0.1,0.1,0.1,0.1
6,"3","CHOYP_LOC100378116.3.3.m.60538",0.1,0.1,1.31615,0.1,0.1,0.1,0.1
2,"3","CHOYP_LOC100378195.1.1.m.46024",12.29905,5.96515,5.9469,6.2404,4.2179,6.6708,0.1
14,"3","CHOYP_LOC100378255.1.1.m.63185",14.766,11.927,1.84895,3.4112,1.0457,0.56235,1.2647
13,"3","CHOYP_LOC100378295.1.4.m.3278",0.1,0.1,0.1,0.1,0.1,0.1,0.1
10,"3","CHOYP_LOC100378322.1.1.m.16268",0.1,0.8357,0.1,0.1,0.1,0.9491,0.1
17,"3","CHOYP_LOC100378331.1.1.m.47480",7.89165,5.6364,2.90235,2.3582,1.68825,1.049,1.0838
29,"3","CHOYP_LOC100378410.1.1.m.18106",1.4109,1.9735,3.3015,4.15,2.11555,0.1,0.1
8,"3","CHOYP_LOC100378414.1.1.m.34038",6.05975,9.73435,7.84775,16.5025,14.51225,4.4093,13.4235
8,"3","CHOYP_LOC100378430.1.1.m.63142",25.6661,18.65495,7.85545,6.8841,6.45005,5.88005,2.98895
23,"3","CHOYP_LOC100378445.1.1.m.7111",0.1,1.1233,2.1676,1.2112,2.296,1.25135,0.1
2,"3","CHOYP_LOC100378487.1.1.m.64108",0.871,3.17215,3.1951,3.3593,4.21625,3.59035,4.37115
3,"3","CHOYP_LOC100378510.1.1.m.9865",1.1606,1.1201,2.1503,4.5217,4.51705,8.40785,8.82535
2,"3","CHOYP_LOC100378526.1.1.m.16747",5.5481,10.56855,5.30275,11.19225,11.2756,11.96185,7.3236
22,"3","CHOYP_LOC100378570.1.1.m.25501",1.39765,2.6035,0.1,0.1,0.1,0.1,0.1
13,"3","CHOYP_LOC100378607.1.2.m.17330",0.1,0.7222,0.1,0.1,0.1,0.1,0.1
2,"3","CHOYP_LOC100378619.1.2.m.21468",5.07975,11.75555,11.8256,8.71855,5.1815,8.2978,4.7635
17,"3","CHOYP_LOC100378642.1.1.m.54868",2.65665,0.1,2.5783,2.71085,1.43845,0.1,1.8117
7,"3","CHOYP_LOC100378676.3.8.m.43012",0.1,0.1,0.1,1.25275,2.5619,0.1,0.1
2,"3","CHOYP_LOC100378719.1.1.m.7367",2.4422,1.56745,4.7363,3.31985,2.5225,1.7741,2.1599
14,"3","CHOYP_LOC100378816.1.1.m.10997",14.8561,10.22435,0.1,1.1122,3.2675,0.1,0.1
15,"3","CHOYP_LOC100378818.2.2.m.27217",2.39305,0.1,2.34795,0.1,4.7744,2.63345,6.2063
19,"3","CHOYP_LOC100378821.1.1.m.8967",0.1,0.1,0.7438,0.1,0.1,0.1,0.98585
10,"3","CHOYP_LOC100378848.1.1.m.29949",0.68245,0.1,0.65425,0.1,0.1,0.72865,0.1
25,"3","CHOYP_LOC100378849.1.1.m.21445",0.1,1.71685,0.1,0.1,0.1,0.1,2.2911
14,"3","CHOYP_LOC100378873.3.3.m.30410",6.5015,6.9584,2.11185,2.2247,0.1,0.1,1.0078
14,"3","CHOYP_LOC100378999.1.1.m.36850",5.09825,9.70385,0.1,0.1,0.1,0.1,0.1
7,"3","CHOYP_LOC100379008.4.4.m.54023",0.81,0.1,0.77975,0.8422,0.1,0.8922,0.1
13,"3","CHOYP_LOC100462678.2.2.m.28619",0.1,0.1,0.1,0.1,0.1,0.1,0.1
20,"3","CHOYP_LOC100465916.1.1.m.44328",0.1,0.1,0.1,0.1,5.1395,0.1,0.1
6,"3","CHOYP_LOC100471656.2.2.m.34266",0.1,0.1,1.58845,1.6163,0.1,0.1,0.1
19,"3","CHOYP_LOC100476601.1.1.m.9343",0.3464,0.1,0.63435,0.359,0.9216,0.37845,0.83825
8,"3","CHOYP_LOC100485159.1.1.m.30340",14.8897,16.72625,13.6504,12.702,15.24065,9.016,9.8828
3,"3","CHOYP_LOC100485247.1.1.m.37690",0.1,0.1,0.1,5.39865,5.45045,9.6854,4.7848
8,"3","CHOYP_LOC100485383.1.1.m.52650",12.7774,16.4219,5.15545,0.1,2.20325,0.1,25.45775
2,"3","CHOYP_LOC100486063.9.9.m.65186",0.1,0.1,0.82,14.7972,16.47325,17.5824,13.8775
7,"3","CHOYP_LOC100486357.1.1.m.51050",1.19495,1.1532,1.14385,2.33075,1.2438,0.1,0.1
9,"3","CHOYP_LOC100486738.1.2.m.63464",1.1748,0.1,0.1,0.1,0.6437,1.2812,0.1
10,"3","CHOYP_LOC100489126.1.1.m.18822",0.1,0.1,0.1,0.1,0.1,0.7619,0.1
13,"3","CHOYP_LOC100489926.1.3.m.3642",0.37045,0.9247,0.6204,0.1,0.1,0.1,0.1
9,"3","CHOYP_LOC100490321.2.2.m.54266",0.7934,0.1,0.1,0.1,0.1,0.1,0.1
17,"3","CHOYP_LOC100490454.1.1.m.64455",4.08045,3.93155,2.95705,1.07115,3.14305,2.22495,1.4029
13,"3","CHOYP_LOC100491753.1.3.m.45589",0.1,0.1,0.1,0.1,0.1,0.1,0.1
14,"3","CHOYP_LOC100491886.1.1.m.26703",20.4243,7.5742,0.1,0.1,0.1,0.1,0.1
2,"3","CHOYP_LOC100492442.1.1.m.16466",5.69875,6.03855,2.75805,5.2224,5.26255,1.87285,3.0282
2,"3","CHOYP_LOC100492683.1.1.m.63753",1.2481,0.1,2.3392,3.63885,0.1,1.3356,0.1
13,"3","CHOYP_LOC100493440.1.2.m.17291",0.1,0.1,0.1,0.1,1.00385,0.1,0.1
17,"3","CHOYP_LOC100493600.1.1.m.58682",4.7445,4.5714,4.60445,1.2833,2.4476,2.6019,1.6266
16,"3","CHOYP_LOC100496973.4.8.m.55256",1.22955,1.1847,0.65445,0.1,0.1,0.1,0.1
13,"3","CHOYP_LOC100498109.3.3.m.55841",1.04555,1.01405,0.1,0.1,0.1,0.1,0.1
22,"3","CHOYP_LOC100502592.1.1.m.27996",2.30735,2.22505,0.1,0.1,0.1,0.1,0.1
10,"3","CHOYP_LOC100524481.1.1.m.14740",0.1,0.1,0.1,0.1,0.1,1.44155,0.1
2,"3","CHOYP_LOC100533218.1.1.m.56993",1.24935,2.30545,2.32215,3.6391,4.878,0.1,3.1769
19,"3","CHOYP_LOC100533220.2.2.m.13989",0.1,0.1,0.1,0.1,0.1,0.1,0.7759
22,"3","CHOYP_LOC100533220.2.2.m.13991",9.5975,0.1,0.1,0.1,0.1,0.1,0.1
7,"3","CHOYP_LOC100533225.1.2.m.36896",0.1,0.1,1.17295,1.2375,1.2438,0.1,0.1
13,"3","CHOYP_LOC100533245.3.6.m.31982",0.1,0.1,0.1,0.1,0.1,0.1,0.1
16,"3","CHOYP_LOC100533289.6.6.m.59221",0.1,1.2997,1.29535,0.1,0.1,0.1,0.1
31,"3","CHOYP_LOC100533294.2.3.m.36820",0.1,0.1,0.1,0.1,10.50585,0.1,14.9395
10,"3","CHOYP_LOC100533315.1.3.m.40003",0.1,1.6665,0.1,0.1,0.1,1.8502,0.1
7,"3","CHOYP_LOC100533319.1.2.m.46",0.9694,0.1,1.78005,1.87155,1.0086,0.1,0.1
7,"3","CHOYP_LOC100533325.1.1.m.55617",0.3782,0.1,0.3719,0.6681,0.3809,0.41185,0.1
29,"3","CHOYP_LOC100533330.1.2.m.2565",2.5615,4.88965,2.52555,0.1,0.1,0.1,0.1
6,"3","CHOYP_LOC100533356.6.6.m.63561",0.1,0.1,1.4244,1.48645,0.1,0.1,0.1
20,"3","CHOYP_LOC100533388.1.6.m.3716",0.1,0.1,0.1,0.1,4.6768,0.1,0.1
13,"3","CHOYP_LOC100533388.4.6.m.45039",0.1,0.1,0.1,0.1,0.1,0.1,0.1
4,"3","CHOYP_LOC100533400.1.4.m.12300",8.97495,0.1,0.1,3.1632,0.1,0.1,7.9508
2,"3","CHOYP_LOC100533400.3.4.m.28214",2.58565,0.1,0.1,2.6799,0.1,2.7709,6.7164
13,"3","CHOYP_LOC100533411.1.1.m.37112",0.1,0.1,0.1,0.1,0.1,0.1,0.1
17,"3","CHOYP_LOC100533437.1.2.m.4596",3.5207,3.39415,0.1,0.1,0.1,3.8767,0.1
16,"3","CHOYP_LOC100533447.2.3.m.44497",1.3846,1.3424,2.61295,0.1,0.1,1.4893,0.1
5,"3","CHOYP_LOC100533521.2.2.m.52097",84.26195,77.36905,97.33525,106.33325,102.9474,78.7922,154.5444
3,"3","CHOYP_LOC100535716.2.3.m.39162",0.1,0.1,0.1,9.4879,11.9616,11.4801,6.25565
37,"3","CHOYP_LOC100536597.1.1.m.52329",0.1,9.36335,4.82735,0.1,4.9609,0.1,0.1
22,"3","CHOYP_LOC100538996.1.1.m.14935",2.1298,3.99785,0.1,0.1,0.1,0.1,0.1
21,"3","CHOYP_LOC100540539.1.1.m.14519",0.5367,0.70225,1.65825,3.47695,1.49715,1.31995,1.61035
27,"3","CHOYP_LOC100543236.1.2.m.20322",0.1,0.1,0.1,0.1,0.1,0.1,3.54825
7,"3","CHOYP_LOC100546924.1.2.m.34506",0.3882,0.3742,0.1,0.1,0.4026,0.1,0.1
2,"3","CHOYP_LOC100547490.1.1.m.5822",0.1,0.1,4.4798,4.71005,0.1,2.5328,3.11095
13,"3","CHOYP_LOC100549486.1.1.m.54965",0.91495,0.8792,0.1,0.1,0.1,0.1,0.1
22,"3","CHOYP_LOC100552087.1.1.m.26238",6.83855,3.2945,1.68745,0.1,1.7779,0.1,0.1
6,"3","CHOYP_LOC100552374.1.1.m.21979",0.1,0.1,1.87145,0.1,0.1,0.1,0.1
2,"3","CHOYP_LOC100553519.1.1.m.20707",8.323,7.5986,4.669,5.81695,5.43185,4.78825,4.06775
8,"3","CHOYP_LOC100554450.1.1.m.66550",4.8546,13.93465,18.5756,29.48925,14.93765,5.2315,0.1
10,"3","CHOYP_LOC100555223.1.1.m.47612",0.1,0.1,0.1,0.1,0.1,3.5144,0.1
17,"3","CHOYP_LOC100555295.1.1.m.51356",3.7554,0.1,2.7215,1.0262,1.93025,0.1,6.2312
19,"3","CHOYP_LOC100555755.1.1.m.58711",0.1,0.1,0.1,0.1,0.1,0.1,1.7427
11,"3","CHOYP_LOC100556034.2.2.m.15378",1.16175,0.1,0.1,0.1,1.215,2.4309,0.1
17,"3","CHOYP_LOC100556517.1.1.m.22221",3.4405,4.97665,1.74135,0.1,1.78865,0.1,0.1
8,"3","CHOYP_LOC100558815.1.1.m.30536",27.2101,31.48005,28.1081,22.16735,20.44225,25.61295,19.28505
17,"3","CHOYP_LOC100559879.1.1.m.8598",0.1,6.73235,4.4985,2.4598,2.47255,0.1,3.1306
15,"3","CHOYP_LOC100560334.2.3.m.42997",0.1,0.1,0.1,2.60975,7.6348,2.69835,0.1
39,"3","CHOYP_LOC100560768.1.1.m.18804",4.65445,8.8952,0.1,18.8403,0.1,0.1,0.1
2,"3","CHOYP_LOC100561086.1.1.m.13015",6.72215,8.6431,13.05845,6.82145,2.3941,5.0077,3.0308
16,"3","CHOYP_LOC100561810.1.1.m.8656",0.1,2.92665,2.8902,3.0388,1.60645,0.1,0.1
22,"3","CHOYP_LOC100561894.1.1.m.45814",3.72385,3.6289,0.1,0.1,0.1,0.1,0.1
12,"3","CHOYP_LOC100562954.1.1.m.27429",0.73895,0.1,0.1,0.1,0.1,0.1,1.82495
13,"3","CHOYP_LOC100563402.1.1.m.5257",0.1,0.1,0.1,0.1,0.1,0.1,0.1
2,"3","CHOYP_LOC100566943.1.2.m.35349",8.09795,0.1,11.73745,8.19145,4.10685,4.3679,5.38525
19,"3","CHOYP_LOC100566968.1.1.m.15268",0.1,0.1,0.1,0.1,0.1,0.1,0.9091
2,"3","CHOYP_LOC100567114.1.1.m.39091",0.1,0.1,12.9381,13.596,13.7629,11.92745,13.69485
8,"3","CHOYP_LOC100567969.1.1.m.26460",16.14875,10.76695,15.71655,10.13825,10.29965,10.8354,4.9451
2,"3","CHOYP_LOC100568234.1.1.m.60837",0.1,4.1989,1.47945,4.47865,6.0284,1.61395,5.7888
14,"3","CHOYP_LOC100571875.1.1.m.48861",6.259,9.03835,0.1,0.1,0.1,0.1,8.3101
6,"3","CHOYP_LOC100575377.1.10.m.10592",0.1,0.1,0.90985,0.1,0.1,0.1,0.1
13,"3","CHOYP_LOC100577801.1.1.m.7007",0.1,0.1,0.1,0.1,0.1,0.1,0.1
13,"3","CHOYP_LOC100617548.1.1.m.64248",0.1,0.1,0.1,0.1,0.1,0.1,0.1
11,"3","CHOYP_LOC100618341.1.1.m.42477",0.86305,0.1,0.82675,0.1,0.1,0.94645,1.128
22,"3","CHOYP_LOC100631809.1.2.m.30895",3.2438,3.12725,0.1,0.1,0.1,0.1,0.1
16,"3","CHOYP_LOC100632370.1.1.m.25156",0.1,1.20315,1.1934,1.245,0.1,0.1,0.1
6,"3","CHOYP_LOC100632618.1.3.m.23426",0.1,0.1,1.4358,0.1,0.1,0.1,0.1
18,"3","CHOYP_LOC100632618.2.3.m.30752",0.1,2.4595,0.1,0.1,0.1,0.1,0.1
9,"3","CHOYP_LOC100632738.1.1.m.4911",1.5117,1.45835,0.1,0.1,1.53105,0.1,1.9978
13,"3","CHOYP_LOC100633075.1.4.m.4467",0.1,0.1,0.1,0.1,0.1,0.1,0.1
9,"3","CHOYP_LOC100634021.1.1.m.53536",0.9896,0.1,0.1,0.1,0.1,1.05825,0.1
3,"3","CHOYP_LOC100634556.1.1.m.45015",0.1,0.1,5.3894,0.1,0.1,5.8919,7.26825
2,"3","CHOYP_LOC100634891.1.1.m.11488",2.3542,2.2146,4.4612,4.69055,5.9267,3.7768,3.05165
19,"3","CHOYP_LOC100635182.1.1.m.5368",0.1,0.1,0.1,0.1,0.1,0.1,3.04295
13,"3","CHOYP_LOC100635245.3.4.m.44747",0.1,0.1,0.1,0.1,0.1,0.1,0.1
19,"3","CHOYP_LOC100635352.1.1.m.9481",0.1,0.1,0.1,0.1,0.1,0.1,2.32945
13,"3","CHOYP_LOC100636110.1.2.m.5041",0.1,0.1,0.1,1.50075,0.1,0.1,0.1
19,"3","CHOYP_LOC100636340.3.4.m.44279",0.1,0.1,0.2322,0.5709,0.6311,0.24935,0.78735
16,"3","CHOYP_LOC100636568.1.1.m.16013",1.2648,1.2645,1.22105,0.47165,0.1,0.5156,0.1
17,"3","CHOYP_LOC100637812.1.1.m.1303",2.6449,2.5503,0.1,0.1,0.1,2.83445,0.1
13,"3","CHOYP_LOC100637925.3.4.m.48236",0.1,0.1,0.1,1.1372,0.1,0.1,0.1
10,"3","CHOYP_LOC100638337.1.1.m.19693",0.1,0.1,0.1,0.1,0.1,1.0587,0.1
2,"3","CHOYP_LOC100638431.3.10.m.24462",11.7407,11.2455,3.773,6.11255,4.1131,4.34665,10.32205
26,"3","CHOYP_LOC100638431.4.10.m.48496",0.1,3.6963,3.68375,0.1,0.1,0.1,0.1
12,"3","CHOYP_LOC100638431.8.10.m.58430",2.3032,0.1,0.1,1.2474,0.1,1.3229,1.5807
17,"3","CHOYP_LOC100639369.1.1.m.23669",4.0997,0.1,0.1,0.1,0.1,1.5618,0.1
10,"3","CHOYP_LOC100639574.1.1.m.40201",0.1,0.1,0.1,0.1,0.1,1.5977,0.1
8,"3","CHOYP_LOC100639626.1.1.m.61641",23.8245,20.07865,25.9737,24.3101,30.71685,22.6017,23.73285
19,"3","CHOYP_LOC100639879.1.1.m.38832",0.1,0.1,0.1,0.1,0.65905,0.40435,0.47515
